MSISDN,Dialed Number,Start Time,Dur(s),Equipment ID,SIM ID,First CGI,Type
9861586578,9850752735,2026-02-14 17:23:00,871,375899757113055,404631224179749,8210-29373,MTC
9813518233,9804556238,2026-02-25 15:23:00,86,099688143536822,404257991366210,3002-48777,MOC
9870348247,9801845146,2026-02-23 12:23:00,366,471709991738168,404693084887256,6787-75487,MOC
9878403690,9861586578,2026-02-12 19:23:00,92,666676008350583,404892665918463,7062-37367,MOC
9829042284,9838156149,2026-02-06 04:23:00,222,414060293333468,404772369292984,9860-69759,MOC
9844550229,9893745299,2026-02-28 23:23:00,824,207501102481934,404368872588744,7127-91469,MTC
9884251354,9856670106,2026-02-06 18:23:00,295,380571983863840,404275539423733,5098-63514,MTC
9850983930,9863421607,2026-02-13 13:23:00,134,916375628900287,404631224179749,2088-14911,MTC
9867365766,9852427868,2026-02-27 00:23:00,77,780157399305616,404034717545588,5420-54894,MTC
9826758692,9893676320,2026-02-23 05:23:00,743,484085887704358,404723460136730,8445-36007,MOC
9867468071,9834738299,2026-03-01 05:23:00,281,299606530745054,404036915594284,6682-19173,MTC
9810310518,9882071518,2026-03-03 11:23:00,267,239431290878141,404634163894484,9397-22908,MOC
9843699577,9826217459,2026-02-08 08:23:00,728,003354216894210,404693084887256,4575-22124,MOC
9883503056,9890913341,2026-03-03 13:23:00,506,141173934835642,404270312073564,1281-40597,MOC
9844550229,9868501429,2026-02-04 00:23:00,708,367850821486289,404114351906698,6712-83444,MTC
9882620450,9895171870,2026-02-23 06:23:00,724,935387584282417,404490277038430,6160-87729,MOC
9864746872,9801845146,2026-02-13 05:23:00,302,699586693465472,404772369292984,8016-68324,MTC
9872423884,9841395376,2026-03-01 13:23:00,195,099688143536822,404450615939982,1938-73784,MTC
9811724005,9805151864,2026-02-03 18:23:00,361,666580043973598,404178006811492,7107-71087,MOC
9838156149,9857986872,2026-02-05 02:23:00,840,933472122816064,404693084887256,9485-77774,MTC
9867749649,9881219136,2026-02-26 20:23:00,329,033230982150648,404503731453038,5349-64712,MTC
9821465840,9841395376,2026-03-04 00:23:00,529,087375300119721,404347955276365,4959-41583,MOC
9867749649,9891905865,2026-02-16 15:23:00,122,288515879968460,404988392053021,4339-65146,MTC
9857986872,9811100201,2026-03-01 14:23:00,628,610357972798552,404997968845783,9656-83168,MTC
9833300002,9849947174,2026-02-19 16:23:00,259,380571983863840,404728463920867,8177-10289,MTC
9872423884,9811100101,2026-02-03 00:23:00,268,842294057202590,404388629127990,1625-47446,MOC
9836690967,9849578856,2026-02-21 06:23:00,765,380571983863840,404388629127990,2128-88531,MTC
9879740344,9854516808,2026-02-04 06:23:00,244,207501102481934,404164334722820,1119-22903,MOC
9827048281,9850752735,2026-02-17 17:23:00,854,299606530745054,404772369292984,3450-42381,MOC
9803432445,9811775891,2026-02-06 21:23:00,724,471709991738168,404029922809202,3282-23982,MOC
9898169340,9893745299,2026-02-25 15:23:00,281,525007432927129,404257991366210,7524-26242,MOC
9875255341,9866319314,2026-03-04 10:23:00,784,269848583339452,404757051204618,9651-35003,MOC
9878961183,9877449058,2026-02-04 05:23:00,120,088019948837550,404634163894484,9397-83602,MOC
9891022901,9839005329,2026-02-05 00:23:00,830,488510272614933,404956213721386,7149-22789,MOC
9848175496,9844997278,2026-03-02 08:23:00,374,177971775170166,404589026012796,1373-52793,MOC
9890913341,9896965328,2026-02-14 07:23:00,342,088019948837550,404988392053021,5247-35080,MTC
9809521456,9869222196,2026-02-04 05:23:00,453,525007432927129,404308536866326,1177-40505,MTC
9813518233,9856670106,2026-02-04 16:23:00,608,447132475469137,404865577908272,7108-81460,MTC
9877449058,9861796405,2026-02-23 10:23:00,623,775949299556205,404465669380118,4490-13070,MTC
9875161369,9804711671,2026-02-13 07:23:00,346,163735160917798,404270312073564,3577-15999,MTC
9836713695,9856272980,2026-02-03 14:23:00,666,003354216894210,404036915594284,2509-41050,MOC
9899049027,9818506716,2026-03-03 13:23:00,15,141173934835642,404347955276365,3650-68625,MTC
9878390847,9875588675,2026-02-25 08:23:00,644,158144914766072,404634163894484,6519-69675,MOC
9861796405,9887429671,2026-02-21 12:23:00,672,336452577754781,404790807595794,7351-16873,MTC
9869222196,9807159696,2026-02-22 08:23:00,290,666580043973598,404318432225913,5127-32123,MTC
9804711671,9823511615,2026-02-19 15:23:00,75,169797296590277,404036915594284,9644-21722,MTC
9805151864,9818699938,2026-02-11 18:23:00,735,447898562575326,404631224179749,5391-53411,MTC
9809521456,9873763116,2026-03-03 20:23:00,376,935387584282417,404114351906698,8399-45353,MTC
9874989413,9864887719,2026-02-26 23:23:00,817,721753540838663,404885744890612,9829-19926,MTC
9819399091,9864746872,2026-02-21 02:23:00,685,269848583339452,404055778487282,8358-30496,MTC
9850643171,9869985435,2026-02-16 18:23:00,202,447132475469137,404866322702672,2314-35206,MOC
9823281206,9821465840,2026-02-21 14:23:00,159,309652074466609,404450615939982,7919-91360,MTC
9843524082,9838851606,2026-02-21 07:23:00,620,003354216894210,404790714163356,3678-95603,MOC
9893745299,9889083863,2026-02-05 12:23:00,250,775949299556205,404347955276365,6520-13567,MTC
9839421047,9805151864,2026-02-05 16:23:00,643,525007432927129,404392827229927,3754-79223,MTC
9885149368,9830923271,2026-02-18 01:23:00,739,163735160917798,404388629127990,6039-10096,MOC
9831727889,9878961183,2026-02-10 09:23:00,22,158144914766072,404220234132611,8236-39561,MTC
9895134332,9843699577,2026-02-08 23:23:00,636,811437447012045,404634163894484,7323-24867,MOC
9876038597,9833963605,2026-02-09 20:23:00,738,909010016761847,404042681818451,7538-26645,MTC
9873872148,9854516808,2026-02-22 07:23:00,781,291428341108099,404036915594284,4983-84447,MOC
9818506716,9857986872,2026-02-26 20:23:00,104,112880133613861,404490277038430,8319-86272,MTC
9823226025,9807159696,2026-02-23 20:23:00,348,033230982150648,404693084887256,6573-48345,MTC
9837346706,9816328708,2026-02-20 08:23:00,673,447898562575326,404247314986430,8496-47615,MOC
9885574443,9818699938,2026-02-22 12:23:00,481,471709991738168,404567700518449,1781-15379,MTC
9890229413,9821020539,2026-02-21 22:23:00,712,141173934835642,404270312073564,7386-14195,MOC
9861201836,9893676320,2026-02-17 14:23:00,628,447898562575326,404865577908272,9929-43974,MTC
9818506716,9870348247,2026-02-16 16:23:00,752,832684245088210,404257991366210,4377-51289,MOC
9890913341,9891905865,2026-02-24 19:23:00,627,336452577754781,404489554393769,3946-70705,MTC
9877014363,9864160529,2026-02-23 19:23:00,748,933472122816064,404865577908272,3600-80818,MOC
9823285884,9893676320,2026-03-03 10:23:00,693,909010016761847,404428699041379,8316-74737,MTC
9892127799,9891022901,2026-03-01 15:23:00,384,666580043973598,404757051204618,8013-88630,MOC
9829042284,9809521456,2026-02-19 18:23:00,643,811437447012045,404178006811492,4530-73142,MTC
9899049027,9856464170,2026-02-06 12:23:00,345,460223569725217,404269448695946,5865-96570,MOC
9811100202,9867525459,2026-02-28 18:23:00,548,087375300119721,404866322702672,1120-92818,MTC
9875161369,9867365766,2026-02-15 07:23:00,191,488510272614933,404318432225913,4498-58655,MTC
9856272980,9864160529,2026-03-03 08:23:00,147,336452577754781,404042681818451,3606-63860,MTC
9878390847,9837346706,2026-02-07 07:23:00,261,525007432927129,404588043416518,3882-74116,MOC
9891905865,9811100101,2026-02-02 20:23:00,605,947985158328182,404247314986430,5711-78601,MTC
9878390847,9819600133,2026-03-02 12:23:00,654,239431290878141,404394278816580,1872-43230,MOC
9893792374,9879402654,2026-02-25 00:23:00,523,933472122816064,404247314986430,7463-69625,MOC
9894406409,9816328708,2026-02-25 01:23:00,638,721753540838663,404503731453038,3780-93302,MTC
9867749649,9837346706,2026-02-24 08:23:00,804,947985158328182,404881172980686,3749-93851,MTC
9863421607,9844935348,2026-02-22 09:23:00,367,033230982150648,404098180635651,2206-79073,MOC
9836690967,9840196556,2026-02-02 11:23:00,500,832684245088210,404269448695946,8003-76007,MTC
9805151864,9809134316,2026-03-03 13:23:00,544,169797296590277,404247314986430,8535-42293,MOC
9849578856,9883242102,2026-02-22 03:23:00,8,087375300119721,404029922809202,9025-28898,MOC
9829042284,9810762268,2026-02-03 04:23:00,735,112880133613861,404270312073564,1393-61134,MOC
9876038597,9878390847,2026-02-04 10:23:00,608,775949299556205,404693084887256,1243-69192,MOC
9892127799,9875946474,2026-02-19 06:23:00,493,810620034244204,404508637659916,7694-68352,MOC
9841395376,9857262849,2026-02-06 15:23:00,180,141173934835642,404848947697357,6268-29706,MTC
9823281206,9875255341,2026-02-26 05:23:00,546,909010016761847,404269448695946,9181-18705,MTC
9879402654,9859514846,2026-02-27 11:23:00,453,023303070534578,404988392053021,9692-67044,MOC
9816658760,9887429671,2026-02-27 08:23:00,197,158144914766072,404735020802144,3550-70309,MTC
9850983930,9879955271,2026-02-23 06:23:00,603,336452577754781,404308536866326,4462-56716,MTC
9813518233,9849578856,2026-02-02 20:23:00,485,721753540838663,404808562718750,9057-55136,MOC
9882071518,9899049027,2026-03-01 22:23:00,399,288515879968460,404114351906698,9183-70240,MOC
9823281206,9880793597,2026-02-09 20:23:00,279,177971775170166,404728463920867,4618-38388,MOC
9815654527,9823285884,2026-02-22 04:23:00,900,935387584282417,404634163894484,3147-54453,MOC
9867365766,9863421607,2026-02-26 10:23:00,882,380571983863840,404634163894484,7929-90950,MTC
9893174612,9856670106,2026-02-27 21:23:00,27,811437447012045,404394278816580,5901-26559,MOC
9821818835,9819399091,2026-02-11 01:23:00,893,367850821486289,404489554393769,3494-61034,MTC
9882620450,9850643171,2026-02-25 11:23:00,674,230461849926189,404343333952111,4958-95558,MTC
9811100102,9838851606,2026-02-19 22:23:00,172,666676008350583,404347955276365,9873-83895,MTC
9800379176,9800471138,2026-02-07 23:23:00,212,471709991738168,404503731453038,7623-97342,MTC
9889638346,9848932528,2026-02-27 00:23:00,280,270808697829221,404029922809202,5076-45416,MTC
9869901627,9819600133,2026-02-07 20:23:00,626,447132475469137,404589026012796,9394-22147,MOC
9837735158,9833300002,2026-02-28 22:23:00,799,810620034244204,404465669380118,7439-17328,MTC
9801128059,9844997278,2026-02-09 20:23:00,103,916375628900287,404544964759876,9487-72912,MTC
9857262849,9890913341,2026-02-08 02:23:00,296,239431290878141,404174564240082,2532-72707,MTC
9859407816,9850752735,2026-02-15 14:23:00,477,003354216894210,404256996112535,4942-34700,MOC
9809134316,9883242102,2026-02-15 04:23:00,493,780157399305616,404029922809202,2302-59545,MOC
9869901627,9891905865,2026-02-24 02:23:00,116,309652074466609,404465669380118,2674-57328,MOC
9816328708,9807159696,2026-02-19 09:23:00,501,666676008350583,404631224179749,6626-90554,MOC
9843699577,9833754330,2026-02-20 13:23:00,572,167014508993588,404343333952111,6605-21050,MTC
9801845146,9892832764,2026-02-13 12:23:00,51,336452577754781,404790807595794,7760-41785,MTC
9866319314,9869901627,2026-02-05 08:23:00,347,375899757113055,404547807740649,9575-94757,MOC
9811100103,9887769453,2026-02-17 07:23:00,278,288515879968460,404790714163356,5485-35842,MTC
9894406409,9811724005,2026-02-15 03:23:00,68,610357972798552,404220234132611,8526-70537,MOC
9821465840,9808613171,2026-03-02 12:23:00,90,309652074466609,404723460136730,5155-37115,MOC
9819399091,9848932528,2026-02-08 21:23:00,892,414060293333468,404256996112535,8017-66831,MOC
9880957015,9883242102,2026-02-03 23:23:00,481,167014508993588,404318432225913,3622-62393,MTC
9869901627,9836541458,2026-02-05 04:23:00,749,916375628900287,404848947697357,4117-37946,MTC
9805466889,9856272980,2026-02-24 07:23:00,520,291428341108099,404892665918463,7321-88644,MOC
9873872148,9877434873,2026-02-08 16:23:00,773,148564679970246,404029922809202,3851-32190,MOC
9803413164,9801128059,2026-02-03 03:23:00,408,842294057202590,404450615939982,5157-48559,MOC
9883503056,9878403690,2026-02-10 18:23:00,454,832684245088210,404036915594284,4938-63349,MOC
9859514846,9833300002,2026-02-04 11:23:00,159,721753540838663,404634163894484,2256-88093,MOC
9816697848,9818699938,2026-02-22 10:23:00,168,743748969108589,404892665918463,8349-33872,MTC
9844550229,9805151864,2026-02-19 13:23:00,13,944171545444328,404693084887256,9048-63581,MTC
9800379176,9857986872,2026-02-03 21:23:00,84,667665061809190,404394278816580,8236-42291,MOC
9873872148,9813518233,2026-02-18 00:23:00,299,947985158328182,404220234132611,6785-85071,MOC
9843039117,9811100103,2026-02-16 04:23:00,526,299606530745054,404465669380118,2846-46901,MTC
9809521456,9811100102,2026-02-27 12:23:00,520,269848583339452,404428699041379,4342-88550,MOC
9812419049,9831839335,2026-02-28 16:23:00,766,721753540838663,404508637659916,1423-70494,MOC
9887429671,9867749649,2026-02-26 18:23:00,877,380571983863840,404651777392603,5070-71761,MTC
9836690967,9895171870,2026-02-14 01:23:00,749,003354216894210,404693084887256,7243-35994,MOC
9834738299,9893745299,2026-02-04 21:23:00,175,163735160917798,404723460136730,2363-42785,MTC
9875655125,9811100101,2026-02-05 13:23:00,658,112880133613861,404723460136730,7912-69194,MOC
9838156149,9849578856,2026-02-02 20:23:00,386,414060293333468,404257991366210,7011-11245,MTC
9857262849,9821818835,2026-02-20 13:23:00,671,561100225579415,404318432225913,4979-66835,MTC
9861796405,9893792374,2026-02-02 10:23:00,173,947985158328182,404589026012796,8917-96456,MTC
9825546659,9805466889,2026-02-12 20:23:00,788,810620034244204,404388629127990,1533-80369,MOC
9851370985,9899809402,2026-02-09 22:23:00,880,842294057202590,404997968845783,3783-78628,MOC
9818227824,9856670106,2026-02-12 12:23:00,73,561100225579415,404114351906698,8707-47772,MTC
9879402654,9849578856,2026-03-02 17:23:00,549,087375300119721,404256996112535,1840-31320,MTC
9889083863,9879955271,2026-02-05 18:23:00,37,033230982150648,404269448695946,3757-82253,MOC
9879740344,9829946804,2026-02-28 00:23:00,561,239431290878141,404508637659916,5258-76942,MOC
9893174612,9844997278,2026-03-02 12:23:00,33,413975523149135,404178006811492,7481-74292,MTC
9812419049,9844997278,2026-02-08 02:23:00,840,488510272614933,404848947697357,6939-71951,MTC
9867468071,9806594013,2026-02-21 12:23:00,433,088019948837550,404589026012796,6815-66185,MOC
9819600133,9898327315,2026-02-23 01:23:00,619,380571983863840,404269448695946,4516-48259,MOC
9804556238,9823685160,2026-02-07 15:23:00,25,367850821486289,404503731453038,8662-50381,MOC
9857871331,9873872148,2026-02-27 02:23:00,226,088019948837550,404631224179749,7525-55669,MTC
9811100201,9845494808,2026-03-03 18:23:00,402,087375300119721,404544964759876,9943-33969,MOC
9815654527,9827849808,2026-02-18 18:23:00,514,447898562575326,404956213721386,5836-89629,MOC
9868164535,9837826398,2026-02-24 17:23:00,828,460223569725217,404308536866326,6419-55047,MTC
9868164535,9811100102,2026-03-03 22:23:00,597,447898562575326,404567700518449,7713-29679,MOC
9813518233,9805466889,2026-02-04 00:23:00,141,460223569725217,404757051204618,2078-19059,MTC
9857262849,9852312432,2026-02-14 15:23:00,864,447132475469137,404988392053021,6168-36820,MOC
9820377889,9895134332,2026-02-13 03:23:00,60,413975523149135,404547807740649,7658-40200,MOC
9864746872,9862473178,2026-02-27 04:23:00,787,023303070534578,404693084887256,8035-51964,MOC
9896965328,9877014363,2026-02-10 03:23:00,338,112880133613861,404343333952111,9263-42893,MTC
9829042284,9800471138,2026-02-14 23:23:00,8,309652074466609,404589026012796,5266-54209,MTC
9823226025,9887429671,2026-02-03 16:23:00,39,007229034944665,404790714163356,9093-78002,MOC
9898327315,9800766177,2026-02-26 15:23:00,896,023303070534578,404257991366210,2667-11780,MTC
9812419049,9800471138,2026-02-08 03:23:00,497,375899757113055,404885744890612,4201-35169,MTC
9826758692,9869985435,2026-02-04 12:23:00,572,087375300119721,404735020802144,8428-57106,MOC
9833300003,9811775891,2026-02-11 11:23:00,280,375899757113055,404257991366210,8811-94766,MTC
9893676320,9864887719,2026-02-08 21:23:00,826,775949299556205,404256996112535,2385-84616,MTC
9811116152,9879402654,2026-02-04 22:23:00,79,916375628900287,404503731453038,1244-41433,MTC
9811998679,9805151864,2026-02-13 17:23:00,801,909010016761847,404881172980686,5254-78116,MTC
9818495931,9810433218,2026-02-21 12:23:00,126,248251353465549,404392827229927,3927-91574,MTC
9889638346,9873872148,2026-02-08 18:23:00,259,375899757113055,404865577908272,9425-60328,MOC
9877360260,9812419049,2026-02-10 19:23:00,390,935387584282417,404308536866326,7784-20764,MOC
9810310518,9861796405,2026-02-13 05:23:00,231,239431290878141,404892665918463,2939-29387,MOC
9816658760,9891905865,2026-02-07 23:23:00,726,810620034244204,404343333952111,5547-63032,MTC
9830923271,9850983930,2026-02-19 10:23:00,408,471709991738168,404450615939982,9999-76326,MOC
9821818835,9883242102,2026-02-09 19:23:00,886,299606530745054,404220234132611,4844-98310,MTC
9833300001,9816658760,2026-02-19 12:23:00,458,935387584282417,404270312073564,9430-81037,MTC
9811100101,9877360260,2026-02-20 01:23:00,287,239431290878141,404757051204618,6930-20111,MTC
9825546659,9899049027,2026-02-15 19:23:00,138,810620034244204,404808562718750,9287-22041,MTC
9837735158,9854516808,2026-02-20 15:23:00,175,270808697829221,404036915594284,9141-64671,MTC
9847143455,9837346706,2026-02-24 02:23:00,826,447898562575326,404757051204618,6198-98351,MOC
9827849808,9847143455,2026-02-11 11:23:00,136,239431290878141,404956213721386,6074-12583,MTC
9808613171,9811116152,2026-02-24 04:23:00,570,248251353465549,404269448695946,5726-23641,MTC
9863421607,9823285884,2026-02-12 00:23:00,159,112880133613861,404988392053021,6248-91102,MTC
9861796405,9857262849,2026-02-26 03:23:00,534,177971775170166,404881172980686,1162-90271,MOC
9805151864,9809477752,2026-02-09 22:23:00,171,810620034244204,404029922809202,5437-11941,MOC
9803432445,9859407816,2026-02-06 00:23:00,776,269848583339452,404728463920867,5554-83861,MTC
9840196556,9833754330,2026-02-21 17:23:00,357,207501102481934,404503731453038,9268-47083,MTC
9823685160,9833300001,2026-02-17 12:23:00,552,743748969108589,404567700518449,5656-89127,MOC
9881219136,9857871331,2026-02-18 15:23:00,594,667665061809190,404589026012796,8079-58226,MTC
9823511615,9829946804,2026-02-17 23:23:00,319,909010016761847,404164334722820,7400-54244,MOC
9867365766,9895171870,2026-02-25 15:23:00,21,721753540838663,404808562718750,7986-66818,MTC
9836541458,9852312432,2026-02-05 20:23:00,156,087375300119721,404394278816580,2257-69874,MOC
9878403690,9880531003,2026-02-12 21:23:00,697,299606530745054,404808562718750,5546-97963,MTC
9806594013,9868164535,2026-03-02 17:23:00,105,933472122816064,404503731453038,2683-86926,MOC
9850983930,9861796405,2026-02-16 17:23:00,761,309652074466609,404490277038430,2040-35782,MTC
9893792374,9841241182,2026-02-03 16:23:00,328,088019948837550,404164334722820,5302-50993,MTC
9880793597,9895171870,2026-03-04 03:23:00,278,291428341108099,404343333952111,9975-31040,MOC
9857986872,9803413164,2026-02-04 16:23:00,829,269848583339452,404269448695946,1717-76789,MOC
9849578856,9857871331,2026-02-04 08:23:00,805,248251353465549,404885744890612,6488-93555,MTC
9854516808,9850643171,2026-02-06 17:23:00,385,811437447012045,404508637659916,9508-82864,MOC
9887429671,9823685160,2026-02-18 04:23:00,375,666676008350583,404388629127990,5658-54203,MTC
9891905865,9834309805,2026-02-07 15:23:00,830,088019948837550,404503731453038,8865-32706,MOC
9891905865,9816328708,2026-03-01 09:23:00,385,177971775170166,404723460136730,2069-47857,MTC
9821818835,9848175496,2026-02-25 20:23:00,670,239431290878141,404270312073564,1526-90664,MOC
9811998679,9838156149,2026-02-26 21:23:00,593,299606530745054,404042681818451,2127-38224,MOC
9805151864,9843699577,2026-02-07 23:23:00,714,177971775170166,404588043416518,9581-86640,MTC
9866319314,9863421607,2026-02-12 16:23:00,684,270808697829221,404256996112535,5885-91423,MTC
9821818835,9834738299,2026-02-19 05:23:00,816,909010016761847,404631224179749,3174-96174,MOC
9820465375,9807991183,2026-02-19 08:23:00,411,299606530745054,404956213721386,2834-81107,MOC
9874989413,9811998679,2026-02-20 10:23:00,345,033230982150648,404865577908272,9002-81651,MTC
9819399091,9854516808,2026-02-12 14:23:00,162,177971775170166,404318432225913,4590-25278,MTC
9893174612,9899049027,2026-02-27 11:23:00,861,003354216894210,404808562718750,7730-90046,MTC
9883242102,9867749649,2026-02-11 07:23:00,103,935387584282417,404508637659916,4352-74336,MTC
9853315869,9874074821,2026-02-20 18:23:00,512,699586693465472,404790714163356,3244-79634,MTC
9820377889,9859407816,2026-02-17 13:23:00,227,447898562575326,404042681818451,8667-35922,MTC
9831727889,9878961183,2026-02-02 11:23:00,606,239431290878141,404808562718750,2720-72926,MTC
9852427868,9890913341,2026-03-02 15:23:00,866,088019948837550,404567700518449,9405-87751,MTC
9805466889,9879740344,2026-02-06 02:23:00,764,471709991738168,404848947697357,2560-92904,MTC
9827484677,9840084271,2026-02-17 00:23:00,477,007229034944665,404848947697357,6681-70049,MTC
9809477752,9890913341,2026-02-20 09:23:00,724,087375300119721,404735020802144,1827-21305,MTC
9880531003,9823285884,2026-02-09 21:23:00,448,158144914766072,404997968845783,3906-78840,MTC
9809134316,9831839335,2026-02-24 22:23:00,572,239431290878141,404428699041379,8458-58099,MTC
9833300003,9880988516,2026-02-06 17:23:00,489,023303070534578,404388629127990,2080-42416,MOC
9827484677,9893792374,2026-02-16 00:23:00,150,810620034244204,404735020802144,5342-32723,MTC
9894406409,9898327315,2026-02-28 11:23:00,788,484085887704358,404318432225913,1377-50728,MTC
9811100201,9867525459,2026-02-23 04:23:00,176,269848583339452,404114351906698,6309-12282,MOC
9849578856,9856670106,2026-02-27 08:23:00,792,375899757113055,404178006811492,5833-43098,MTC
9829042284,9871012269,2026-02-25 00:23:00,389,099688143536822,404347955276365,1641-28828,MTC
9876627028,9841395376,2026-02-11 17:23:00,228,811437447012045,404848947697357,2364-49753,MTC
9808613171,9830923271,2026-02-08 12:23:00,106,158144914766072,404865577908272,1301-43432,MTC
9829042284,9898169340,2026-02-26 08:23:00,315,033230982150648,404693084887256,9662-36910,MTC
9851370985,9847143455,2026-03-01 23:23:00,408,375899757113055,404394278816580,4184-18670,MTC
9814770054,9806594013,2026-02-05 18:23:00,562,380571983863840,404368872588744,4126-26398,MTC
9880988516,9848932528,2026-02-08 03:23:00,477,239431290878141,404256996112535,1846-37629,MOC
9857986872,9813518233,2026-02-21 14:23:00,753,699586693465472,404256996112535,3992-62876,MTC
9851333872,9880988516,2026-02-12 00:23:00,444,775949299556205,404508637659916,3258-61483,MTC
9819399091,9837346706,2026-02-24 22:23:00,160,239431290878141,404881172980686,6489-21274,MOC
9820377889,9861201836,2026-02-09 14:23:00,571,270808697829221,404055778487282,6863-33306,MOC
9803432445,9898169340,2026-02-09 15:23:00,608,688615335554398,404164334722820,3005-48567,MOC
9814770054,9875946474,2026-02-28 07:23:00,884,177971775170166,404034717545588,5549-26315,MOC
9801845146,9819399091,2026-02-20 11:23:00,243,167014508993588,404723460136730,2764-53336,MOC
9810762268,9837735158,2026-02-17 14:23:00,37,775949299556205,404790807595794,8197-63189,MTC
9801128059,9872423884,2026-02-24 15:23:00,152,088019948837550,404368872588744,3910-52895,MTC
9811592124,9830923271,2026-02-15 17:23:00,302,239431290878141,404567700518449,2890-29564,MOC
9826758692,9829946804,2026-02-04 13:23:00,890,688615335554398,404318432225913,5340-83819,MTC
9838851606,9856049451,2026-03-01 20:23:00,345,269848583339452,404508637659916,3030-13311,MOC
9899856984,9803413164,2026-02-08 17:23:00,362,288515879968460,404790714163356,7112-85253,MOC
9880988516,9801128059,2026-03-01 06:23:00,418,610357972798552,404029922809202,9760-62035,MOC
9859514846,9869985435,2026-03-03 15:23:00,301,721753540838663,404634163894484,4488-73919,MTC
9878961183,9868164535,2026-02-06 00:23:00,413,916375628900287,404567700518449,4786-21855,MTC
9824745171,9838851606,2026-02-22 12:23:00,688,780157399305616,404490277038430,4239-79818,MTC
9895134332,9809134316,2026-02-04 16:23:00,686,471709991738168,404988392053021,1557-90718,MTC
9827849808,9824745171,2026-02-14 16:23:00,134,561100225579415,404036915594284,7536-65857,MTC
9881219136,9880531003,2026-02-09 13:23:00,457,380571983863840,404270312073564,7150-86708,MOC
9894406409,9833300002,2026-02-16 13:23:00,712,610357972798552,404164334722820,4384-48401,MOC
9880793597,9800471138,2026-02-15 13:23:00,370,375899757113055,404631224179749,5627-23857,MOC
9819399091,9871093248,2026-02-04 10:23:00,688,148564679970246,404547807740649,2364-45050,MOC
9873872148,9809743953,2026-02-15 01:23:00,97,699586693465472,404055778487282,5733-77547,MTC
9874016400,9830923271,2026-02-18 22:23:00,546,780157399305616,404178006811492,6673-93697,MOC
9879402654,9814737996,2026-02-25 23:23:00,732,947985158328182,404547807740649,8412-51976,MTC
9881219136,9848932528,2026-02-15 15:23:00,888,935387584282417,404034717545588,6706-74281,MTC
9834738299,9820377889,2026-02-23 02:23:00,132,169797296590277,404428699041379,2370-11849,MTC
9875255341,9868164535,2026-02-24 10:23:00,171,023303070534578,404343333952111,8864-13531,MTC
9826217459,9827048281,2026-02-22 12:23:00,387,270808697829221,404848947697357,3110-61161,MOC
9812419049,9843524082,2026-02-15 03:23:00,266,033230982150648,404220234132611,1743-47936,MOC
9811100103,9819600133,2026-02-14 20:23:00,78,688615335554398,404465669380118,7517-93505,MTC
9875946474,9887429671,2026-02-03 19:23:00,880,336452577754781,404055778487282,6584-69073,MTC
9878403690,9876627028,2026-02-07 23:23:00,77,521667467621202,404866322702672,5584-71557,MOC
9884251354,9836713695,2026-02-05 19:23:00,860,521667467621202,404589026012796,5174-31683,MTC
9869222196,9821020539,2026-02-22 09:23:00,824,810620034244204,404956213721386,6106-99992,MTC
9864746872,9856482366,2026-02-13 23:23:00,655,033230982150648,404588043416518,8349-79393,MTC
9877434873,9827484677,2026-02-26 20:23:00,771,248251353465549,404567700518449,4894-70229,MOC
9852427868,9823511615,2026-02-04 22:23:00,668,944171545444328,404631224179749,9294-81877,MTC
9821465840,9899809402,2026-02-10 08:23:00,736,780157399305616,404368872588744,5288-20417,MTC
9847143455,9838156149,2026-02-08 22:23:00,810,033230982150648,404347955276365,1586-10441,MTC
9896965328,9898169340,2026-02-08 06:23:00,445,269848583339452,404450615939982,9984-21396,MTC
9827849808,9821465840,2026-02-02 23:23:00,15,521667467621202,404865577908272,9937-52846,MOC
9813518233,9864887719,2026-02-25 22:23:00,276,158144914766072,404114351906698,3247-51361,MOC
9884251354,9818699938,2026-02-17 09:23:00,695,163735160917798,404055778487282,5158-91727,MOC
9867468071,9878403690,2026-03-02 06:23:00,823,699586693465472,404114351906698,6440-73967,MTC
9899049027,9851370985,2026-02-14 17:23:00,402,007229034944665,404757051204618,6737-47682,MOC
9856272980,9818227824,2026-02-22 17:23:00,189,561100225579415,404728463920867,3453-42836,MTC
9891905865,9840084271,2026-02-09 23:23:00,254,230461849926189,404885744890612,9430-69990,MOC
9816658760,9874016400,2026-02-06 06:23:00,572,299606530745054,404772369292984,1447-61248,MOC
9876038597,9821818835,2026-02-07 09:23:00,226,743748969108589,404343333952111,1959-60736,MTC
9811775891,9805466889,2026-02-17 10:23:00,692,309652074466609,404055778487282,6063-94830,MTC
9878403690,9823685160,2026-02-10 14:23:00,311,141173934835642,404735020802144,1797-16763,MOC
9880957015,9880988516,2026-02-05 06:23:00,769,336452577754781,404455877169472,5044-71328,MOC
9834738299,9823281206,2026-02-12 11:23:00,369,148564679970246,404455877169472,8124-10794,MOC
9811100201,9892127799,2026-02-25 08:23:00,274,375899757113055,404055778487282,4722-68450,MOC
9811116152,9881219136,2026-02-22 12:23:00,37,933472122816064,404892665918463,1942-31862,MOC
9872423884,9818495931,2026-02-19 08:23:00,438,525007432927129,404270312073564,4580-35218,MTC
9811724005,9859407816,2026-02-10 01:23:00,868,087375300119721,404178006811492,8424-99672,MTC
