A Party No,B Party No,Call Date,Duration,IMEI,IMSI,Cell ID,Call Type
9839421047,9811998679,09/02/2026 11:23:00,749,947985158328182,404881172980686,8114-16870,IN
9861586578,9843524082,06/02/2026 14:23:00,169,667665061809190,404174564240082,1308-17414,OUT
9871349361,9859407816,14/02/2026 04:23:00,633,148564679970246,404808562718750,2726-85711,IN
9834309805,9843524082,22/02/2026 16:23:00,36,780157399305616,404042681818451,4467-96515,OUT
9801845146,9877014363,18/02/2026 10:23:00,667,087375300119721,404808562718750,6592-95660,IN
9856482366,9880531003,02/02/2026 23:23:00,433,447132475469137,404651777392603,1406-51650,IN
9885149368,9878390847,08/02/2026 08:23:00,220,933472122816064,404270312073564,1627-94262,IN
9879402654,9836541458,23/02/2026 10:23:00,714,141173934835642,404489554393769,4463-71184,IN
9878961183,9816328708,12/02/2026 09:23:00,619,380571983863840,404343333952111,3339-20814,IN
9805466889,9819399091,07/02/2026 02:23:00,144,688615335554398,404693084887256,5925-62002,OUT
9833754330,9826217459,04/02/2026 02:23:00,534,909010016761847,404544964759876,6543-54053,IN
9821465840,9811100201,22/02/2026 00:23:00,292,488510272614933,404772369292984,1247-92356,OUT
9874016400,9826217459,25/02/2026 19:23:00,15,811437447012045,404723460136730,3665-80863,IN
9871093248,9821020539,13/02/2026 03:23:00,781,933472122816064,404772369292984,6911-58194,IN
9818227824,9856670106,23/02/2026 22:23:00,662,666580043973598,404723460136730,7315-39595,IN
9841395376,9801128059,17/02/2026 14:23:00,384,158144914766072,404042681818451,1325-32909,OUT
9844997278,9887769453,18/02/2026 14:23:00,450,163735160917798,404257991366210,6961-61992,IN
9816697848,9892832764,09/02/2026 03:23:00,585,367850821486289,404368872588744,9982-82461,OUT
9830923271,9809521456,01/03/2026 15:23:00,458,561100225579415,404988392053021,7368-90367,OUT
9821465840,9826217459,06/02/2026 23:23:00,612,447898562575326,404757051204618,4786-50471,IN
9803413164,9885574443,24/02/2026 01:23:00,794,033230982150648,404343333952111,6682-94581,IN
9808613171,9823226025,24/02/2026 10:23:00,695,667665061809190,404728463920867,9378-39857,OUT
9834309805,9838851606,18/02/2026 23:23:00,432,367850821486289,404394278816580,5913-34204,OUT
9810433218,9895134332,10/02/2026 19:23:00,621,148564679970246,404693084887256,2321-68254,IN
9899049027,9837735158,15/02/2026 01:23:00,854,666676008350583,404808562718750,4891-16818,IN
9889638346,9800471138,17/02/2026 01:23:00,82,525007432927129,404808562718750,2538-20108,OUT
9811116152,9800766177,17/02/2026 04:23:00,175,811437447012045,404174564240082,3969-67363,OUT
9856049451,9866319314,25/02/2026 00:23:00,502,414060293333468,404308536866326,8410-46823,OUT
9836713695,9875161369,17/02/2026 02:23:00,797,380571983863840,404055778487282,4251-22435,OUT
9874074821,9818506716,16/02/2026 10:23:00,86,525007432927129,404848947697357,4165-42885,IN
9885149368,9851370985,18/02/2026 04:23:00,701,007229034944665,404114351906698,5426-65206,IN
9864887719,9820465375,04/03/2026 00:23:00,305,561100225579415,404055778487282,5470-65579,OUT
9885149368,9866319314,27/02/2026 04:23:00,443,269848583339452,404098180635651,9910-32746,OUT
9880957015,9803413164,01/03/2026 12:23:00,644,112880133613861,404723460136730,6507-82729,IN
9850983930,9884251354,06/02/2026 05:23:00,363,088019948837550,404392827229927,8250-94058,OUT
9874989413,9826758692,24/02/2026 16:23:00,506,447898562575326,404693084887256,9118-48374,IN
9843699577,9875946474,11/02/2026 06:23:00,286,167014508993588,404790714163356,8748-85474,IN
9893792374,9823281206,06/02/2026 09:23:00,448,230461849926189,404388629127990,4230-30535,OUT
9874989413,9883503056,02/02/2026 23:23:00,606,380571983863840,404866322702672,6783-17838,IN
9887769453,9867749649,14/02/2026 03:23:00,126,169797296590277,404347955276365,7795-73495,OUT
9810762268,9881219136,03/02/2026 23:23:00,441,688615335554398,404164334722820,4033-54424,IN
9823685160,9852427868,08/02/2026 19:23:00,515,207501102481934,404567700518449,6401-39966,OUT
9867525459,9899809402,07/02/2026 02:23:00,324,521667467621202,404343333952111,8681-97290,IN
9875655125,9811592124,28/02/2026 05:23:00,838,484085887704358,404270312073564,8737-13438,OUT
9872423884,9875255341,04/03/2026 07:23:00,814,471709991738168,404247314986430,3170-23564,OUT
9891905865,9853315869,22/02/2026 04:23:00,718,561100225579415,404892665918463,5488-81559,OUT
9877700002,9868501429,20/02/2026 05:23:00,151,291428341108099,404388629127990,3962-20880,OUT
9813518233,9809134316,22/02/2026 02:23:00,186,447132475469137,404564729293143,1253-97596,OUT
9893174612,9877449058,16/02/2026 08:23:00,380,288515879968460,404866322702672,4439-70499,IN
9883242102,9863421607,05/02/2026 04:23:00,786,248251353465549,404693084887256,8244-96048,IN
9894406409,9834738299,14/02/2026 07:23:00,207,239431290878141,404588043416518,5378-79186,IN
9882071518,9880531003,26/02/2026 13:23:00,505,163735160917798,404866322702672,5924-19917,IN
9811100103,9881219136,13/02/2026 02:23:00,561,112880133613861,404029922809202,5362-80212,OUT
9873763116,9829946804,06/02/2026 06:23:00,666,167014508993588,404848947697357,5319-88797,IN
9898327315,9809521456,13/02/2026 15:23:00,456,666676008350583,404723460136730,2147-37292,IN
9877360260,9871093248,17/02/2026 10:23:00,169,169797296590277,404428699041379,3228-42409,IN
9808613171,9869222196,17/02/2026 22:23:00,888,666676008350583,404808562718750,9513-95669,OUT
9861796405,9856482366,20/02/2026 21:23:00,336,309652074466609,404885744890612,1791-75111,IN
9881223623,9890229413,27/02/2026 05:23:00,450,269848583339452,404865577908272,6451-50195,OUT
9823285884,9880957015,18/02/2026 03:23:00,828,721753540838663,404455877169472,7091-71149,OUT
9819399091,9854516808,24/02/2026 23:23:00,229,023303070534578,404036915594284,7868-82906,OUT
9856482366,9853315869,27/02/2026 01:23:00,705,561100225579415,404547807740649,8756-82664,OUT
9893745299,9875588675,06/02/2026 19:23:00,665,003354216894210,404865577908272,2589-43046,OUT
9829042284,9806594013,21/02/2026 02:23:00,582,610357972798552,404318432225913,3214-46777,IN
9821020539,9891022901,16/02/2026 13:23:00,841,666580043973598,404885744890612,1595-58188,IN
9823285884,9877014363,27/02/2026 01:23:00,289,810620034244204,404865577908272,5627-41045,OUT
9837735158,9813518233,02/02/2026 14:23:00,387,811437447012045,404343333952111,7062-18206,OUT
9829042284,9827048281,13/02/2026 04:23:00,402,944171545444328,404567700518449,7381-38488,OUT
9806594013,9852312432,16/02/2026 21:23:00,665,842294057202590,404885744890612,7627-59142,IN
9803413164,9809477752,23/02/2026 16:23:00,642,688615335554398,404567700518449,7212-13468,OUT
9836541458,9827484677,20/02/2026 09:23:00,149,367850821486289,404588043416518,8879-31481,OUT
9827849808,9811100103,28/02/2026 23:23:00,555,721753540838663,404651777392603,4681-69138,IN
9839421047,9876038597,02/02/2026 19:23:00,544,832684245088210,404178006811492,3394-93583,IN
9864887719,9882071518,10/02/2026 16:23:00,534,163735160917798,404728463920867,2655-97757,IN
9870348247,9810310518,03/03/2026 16:23:00,43,610357972798552,404257991366210,5248-30035,IN
9879955271,9878390847,18/02/2026 14:23:00,6,447132475469137,404881172980686,6072-95819,OUT
9826217459,9836690967,04/02/2026 14:23:00,358,270808697829221,404256996112535,1163-61948,OUT
9803432445,9838156149,28/02/2026 21:23:00,354,488510272614933,404256996112535,3702-60043,OUT
9895134332,9847143455,04/03/2026 09:23:00,279,810620034244204,404790807595794,5301-15201,OUT
9821465840,9890229413,21/02/2026 14:23:00,828,561100225579415,404790714163356,8617-55859,OUT
9890913341,9893792374,09/02/2026 00:23:00,115,610357972798552,404347955276365,7246-94362,OUT
9864887719,9867468071,18/02/2026 22:23:00,261,842294057202590,404029922809202,2862-78135,OUT
9816697848,9880988516,19/02/2026 05:23:00,322,909010016761847,404394278816580,8182-60303,OUT
9816697848,9874074821,12/02/2026 05:23:00,240,447132475469137,404757051204618,1949-65048,OUT
9875655125,9801128059,25/02/2026 13:23:00,759,947985158328182,404055778487282,1081-23658,OUT
9852312432,9851370985,27/02/2026 07:23:00,435,299606530745054,404455877169472,2823-44541,IN
9811100101,9880988516,19/02/2026 11:23:00,65,699586693465472,404508637659916,9930-34091,OUT
9819600133,9844550229,10/02/2026 23:23:00,688,667665061809190,404114351906698,4280-89149,IN
9874989413,9867749649,18/02/2026 05:23:00,374,367850821486289,404865577908272,8965-70472,OUT
9853315869,9856464170,23/02/2026 16:23:00,523,414060293333468,404956213721386,6983-21979,IN
9818227824,9874074821,19/02/2026 22:23:00,227,087375300119721,404055778487282,4775-66587,IN
9860883561,9890229413,02/02/2026 18:23:00,888,088019948837550,404651777392603,6647-75309,OUT
9840196556,9843524082,03/03/2026 23:23:00,784,375899757113055,404269448695946,2268-26470,IN
9831839335,9898327315,04/02/2026 08:23:00,141,291428341108099,404997968845783,3557-36831,IN
9816328708,9876627028,09/02/2026 09:23:00,632,163735160917798,404034717545588,4912-68656,IN
9854516808,9861586578,12/02/2026 04:23:00,591,414060293333468,404368872588744,5001-90810,OUT
9856272980,9885149368,14/02/2026 12:23:00,56,380571983863840,404723460136730,7484-56590,OUT
9819600133,9875946474,03/03/2026 13:23:00,599,935387584282417,404455877169472,8922-96439,IN
9809477752,9847143455,02/02/2026 18:23:00,705,269848583339452,404455877169472,9182-63668,IN
9869222196,9816658760,11/02/2026 15:23:00,858,775949299556205,404865577908272,9110-76563,IN
9868164535,9856272980,02/02/2026 13:23:00,381,610357972798552,404723460136730,3702-21761,OUT
9883503056,9866319314,27/02/2026 00:23:00,640,935387584282417,404956213721386,9925-29475,OUT
9804711671,9867365766,15/02/2026 19:23:00,401,810620034244204,404489554393769,5706-32989,OUT
9827849808,9862473178,27/02/2026 03:23:00,566,916375628900287,404394278816580,9759-46653,OUT
9873763116,9826217459,17/02/2026 23:23:00,283,239431290878141,404347955276365,1756-28603,OUT
9899049027,9823285884,23/02/2026 07:23:00,776,087375300119721,404808562718750,3328-93622,IN
9810310518,9876627028,27/02/2026 14:23:00,223,721753540838663,404029922809202,5182-59226,IN
9844997278,9862473178,11/02/2026 21:23:00,55,375899757113055,404029922809202,9628-78743,OUT
9821465840,9827849808,26/02/2026 18:23:00,816,721753540838663,404881172980686,3541-16601,IN
9879740344,9889638346,06/02/2026 20:23:00,737,007229034944665,404544964759876,2566-15831,OUT
9881223623,9805466889,02/02/2026 19:23:00,789,688615335554398,404318432225913,3157-46105,OUT
9834624751,9800471138,01/03/2026 04:23:00,33,033230982150648,404270312073564,9132-25515,OUT
9880988516,9803413164,12/02/2026 22:23:00,543,832684245088210,404631224179749,5321-42010,OUT
9892127799,9821465840,24/02/2026 10:23:00,500,169797296590277,404651777392603,3463-29384,IN
9811100102,9884251354,14/02/2026 18:23:00,623,699586693465472,404588043416518,5282-75765,IN
9878403690,9893676320,02/03/2026 20:23:00,664,413975523149135,404455877169472,5364-98636,OUT
9873763116,9844997278,20/02/2026 03:23:00,651,375899757113055,404368872588744,2412-41849,OUT
9841395376,9878961183,05/02/2026 19:23:00,51,775949299556205,404308536866326,9349-28722,IN
9844997278,9810310518,11/02/2026 06:23:00,606,811437447012045,404881172980686,1927-23029,OUT
9870348247,9841395376,26/02/2026 07:23:00,890,239431290878141,404269448695946,4781-44551,OUT
9875255341,9859407816,03/03/2026 02:23:00,19,933472122816064,404631224179749,8511-55424,OUT
9861796405,9851333872,12/02/2026 06:23:00,787,207501102481934,404114351906698,4827-20196,OUT
9811998679,9868164535,28/02/2026 03:23:00,299,033230982150648,404503731453038,4710-94264,IN
9868501429,9803413164,14/02/2026 19:23:00,786,447898562575326,404757051204618,1122-95461,IN
9800471138,9811724005,12/02/2026 06:23:00,799,721753540838663,404728463920867,8607-74776,IN
9877449058,9804556238,28/02/2026 11:23:00,503,780157399305616,404503731453038,5571-96689,OUT
9880793597,9837735158,23/02/2026 08:23:00,361,158144914766072,404164334722820,4220-59944,OUT
9880957015,9882071518,23/02/2026 09:23:00,274,288515879968460,404693084887256,1053-80636,IN
9821020539,9811592124,02/02/2026 17:23:00,425,007229034944665,404388629127990,3413-53841,OUT
9827048281,9889638346,14/02/2026 01:23:00,232,163735160917798,404757051204618,4371-86739,OUT
9826758692,9875588675,28/02/2026 02:23:00,675,299606530745054,404465669380118,7153-41302,IN
9848932528,9836713695,04/03/2026 05:23:00,612,666580043973598,404547807740649,4644-76794,IN
9811100101,9804556238,16/02/2026 23:23:00,555,933472122816064,404956213721386,5993-98673,OUT
9873763116,9898327315,12/02/2026 08:23:00,838,007229034944665,404270312073564,1155-54877,IN
9892127799,9875255341,11/02/2026 10:23:00,176,471709991738168,404881172980686,1303-61233,OUT
9821818835,9814737996,19/02/2026 19:23:00,138,780157399305616,404490277038430,9163-11972,IN
9814737996,9878961183,01/03/2026 17:23:00,677,666580043973598,404394278816580,4776-89222,OUT
9839005329,9805151864,17/02/2026 20:23:00,453,167014508993588,404723460136730,1051-94584,IN
9837346706,9811100103,05/02/2026 11:23:00,728,460223569725217,404174564240082,2244-57759,OUT
9850240268,9805466889,27/02/2026 03:23:00,162,003354216894210,404651777392603,9357-11338,IN
9856482366,9872423884,28/02/2026 07:23:00,851,336452577754781,404114351906698,3562-86561,OUT
9882620450,9889638346,13/02/2026 12:23:00,113,832684245088210,404508637659916,3701-10054,IN
9880988516,9877360260,27/02/2026 22:23:00,882,309652074466609,404490277038430,4346-34375,IN
9800978820,9849578856,28/02/2026 19:23:00,601,666580043973598,404790807595794,3320-84197,OUT
9847143455,9856482366,15/02/2026 13:23:00,349,239431290878141,404275539423733,3736-86187,IN
9856464170,9818506716,12/02/2026 03:23:00,23,269848583339452,404808562718750,7162-17344,IN
9819600133,9866319314,08/02/2026 03:23:00,807,033230982150648,404634163894484,7201-11746,OUT
9833963605,9818699938,24/02/2026 10:23:00,659,088019948837550,404892665918463,3203-73221,IN
9816328708,9831839335,07/02/2026 22:23:00,425,775949299556205,404388629127990,1316-25196,IN
9895171870,9814737996,17/02/2026 08:23:00,669,935387584282417,404098180635651,4626-37614,IN
9801128059,9812419049,03/02/2026 08:23:00,755,167014508993588,404036915594284,9158-39157,IN
9899049027,9804711671,26/02/2026 08:23:00,351,944171545444328,404055778487282,6593-26064,IN
9849578856,9869901627,04/03/2026 03:23:00,746,099688143536822,404178006811492,3016-66865,OUT
9845494808,9850983930,09/02/2026 02:23:00,842,239431290878141,404489554393769,7733-66926,IN
9898169340,9864887719,21/02/2026 06:23:00,654,414060293333468,404428699041379,7759-27135,OUT
9883242102,9814737996,04/02/2026 04:23:00,612,288515879968460,404220234132611,1851-16917,OUT
9874989413,9811100102,22/02/2026 10:23:00,542,141173934835642,404256996112535,1095-86818,OUT
9851370985,9836541458,04/02/2026 09:23:00,468,230461849926189,404567700518449,1817-18241,IN
9895171870,9869901627,16/02/2026 22:23:00,622,743748969108589,404866322702672,7779-44209,IN
9860883561,9837346706,04/03/2026 09:23:00,228,810620034244204,404567700518449,3162-55522,OUT
9833754330,9841241182,12/02/2026 18:23:00,754,447898562575326,404866322702672,3615-25712,OUT
9852312432,9821465840,17/02/2026 14:23:00,666,270808697829221,404866322702672,2359-82621,OUT
9826758692,9800766177,28/02/2026 18:23:00,313,780157399305616,404631224179749,2078-90832,OUT
9875588675,9861586578,14/02/2026 12:23:00,271,003354216894210,404885744890612,2480-26636,OUT
9861586578,9854516808,17/02/2026 19:23:00,482,375899757113055,404164334722820,3160-23765,IN
9811592124,9873872148,12/02/2026 21:23:00,791,088019948837550,404723460136730,4348-34460,OUT
9893676320,9843039117,04/03/2026 02:23:00,816,033230982150648,404042681818451,4199-13942,OUT
9819600133,9869222196,23/02/2026 08:23:00,296,239431290878141,404055778487282,8728-36640,OUT
9831367837,9867525459,04/03/2026 06:23:00,539,561100225579415,404368872588744,6684-83260,OUT
9811100101,9814737996,02/02/2026 15:23:00,467,163735160917798,404728463920867,9152-41729,IN
9882620450,9873763116,23/02/2026 08:23:00,32,471709991738168,404489554393769,6977-14940,OUT
9876038597,9818699938,27/02/2026 10:23:00,773,088019948837550,404589026012796,5205-97845,OUT
9801128059,9818506716,02/03/2026 00:23:00,869,248251353465549,404589026012796,9241-85090,OUT
9871093248,9824745171,20/02/2026 04:23:00,47,944171545444328,404247314986430,3237-86886,IN
9800471138,9871093248,23/02/2026 06:23:00,17,248251353465549,404988392053021,5752-97695,IN
9807159696,9876038597,24/02/2026 00:23:00,49,775949299556205,404036915594284,5507-36115,OUT
9877700002,9844935348,07/02/2026 10:23:00,109,207501102481934,404508637659916,2908-31982,IN
9878390847,9883503056,03/02/2026 17:23:00,826,270808697829221,404178006811492,8499-82049,OUT
9879740344,9825546659,28/02/2026 02:23:00,550,239431290878141,404465669380118,8173-52657,OUT
9811100103,9882071518,05/02/2026 02:23:00,692,780157399305616,404772369292984,2145-95251,IN
9877360260,9805151864,12/02/2026 01:23:00,620,775949299556205,404956213721386,4444-54932,OUT
9883503056,9810433218,17/02/2026 08:23:00,736,299606530745054,404865577908272,1864-96072,OUT
9819600133,9871012269,04/02/2026 23:23:00,740,088019948837550,404042681818451,8280-31127,IN
9801128059,9877449058,09/02/2026 20:23:00,569,230461849926189,404275539423733,6720-46923,IN
9823281206,9871093248,11/02/2026 09:23:00,514,909010016761847,404270312073564,9049-11277,OUT
9819399091,9839421047,09/02/2026 05:23:00,378,699586693465472,404174564240082,5802-81846,OUT
9821465840,9801845146,09/02/2026 20:23:00,705,141173934835642,404174564240082,5575-53636,IN
9819399091,9869222196,06/02/2026 18:23:00,729,088019948837550,404055778487282,7030-78358,OUT
9810762268,9800978820,19/02/2026 09:23:00,439,033230982150648,404042681818451,5430-15594,OUT
9871012269,9840084271,04/02/2026 12:23:00,421,666580043973598,404455877169472,4252-44273,IN
9847143455,9899809402,19/02/2026 02:23:00,469,413975523149135,404318432225913,6776-90140,OUT
9869901627,9833754330,11/02/2026 21:23:00,472,375899757113055,404055778487282,1507-43343,OUT
9893792374,9890229413,18/02/2026 21:23:00,790,947985158328182,404347955276365,3908-53743,OUT
9805151864,9815654527,06/02/2026 20:23:00,35,721753540838663,404029922809202,4088-76185,IN
9877700001,9877449058,24/02/2026 07:23:00,678,666580043973598,404956213721386,1961-88613,IN
9811116152,9811775891,06/02/2026 05:23:00,534,239431290878141,404885744890612,3497-70841,OUT
9857871331,9853315869,02/03/2026 08:23:00,832,947985158328182,404055778487282,8468-47094,IN
9898327315,9818227824,20/02/2026 19:23:00,521,414060293333468,404455877169472,2669-43920,IN
9893174612,9809521456,27/02/2026 16:23:00,461,148564679970246,404256996112535,2071-97882,IN
9811724005,9890913341,12/02/2026 03:23:00,498,521667467621202,404547807740649,2713-96942,OUT
9883242102,9811116152,14/02/2026 14:23:00,108,288515879968460,404564729293143,7398-35386,IN
9881219136,9838156149,28/02/2026 21:23:00,63,148564679970246,404508637659916,4948-87068,OUT
9805466889,9875588675,08/02/2026 22:23:00,160,169797296590277,404455877169472,7252-42218,IN
9883242102,9831839335,05/02/2026 21:23:00,884,521667467621202,404465669380118,8360-57625,IN
9877700001,9896965328,08/02/2026 03:23:00,792,521667467621202,404455877169472,3056-24252,OUT
9826217459,9811100202,19/02/2026 01:23:00,485,148564679970246,404772369292984,3067-51295,OUT
9877014363,9836713695,03/03/2026 19:23:00,535,148564679970246,404029922809202,1774-40849,OUT
9806594013,9811998679,12/02/2026 01:23:00,438,112880133613861,404634163894484,5244-70123,IN
9871093248,9833963605,15/02/2026 10:23:00,232,336452577754781,404790714163356,7323-80880,OUT
9849947174,9847143455,28/02/2026 23:23:00,691,163735160917798,404544964759876,9070-14284,IN
9860883561,9864887719,16/02/2026 11:23:00,637,141173934835642,404634163894484,7759-95865,IN
9818506716,9866319314,22/02/2026 18:23:00,121,447898562575326,404693084887256,9939-28175,OUT
9831367837,9880531003,17/02/2026 17:23:00,635,447898562575326,404489554393769,4819-30174,OUT
9824745171,9878390847,27/02/2026 04:23:00,732,447132475469137,404881172980686,9010-46821,OUT
9806594013,9896965328,04/03/2026 02:23:00,265,721753540838663,404055778487282,1931-38512,OUT
9833754330,9857262849,09/02/2026 17:23:00,110,309652074466609,404956213721386,7125-76905,IN
9818227824,9879402654,01/03/2026 16:23:00,174,521667467621202,404503731453038,5376-52463,IN
9875655125,9824745171,02/03/2026 00:23:00,89,087375300119721,404892665918463,8334-52754,OUT
9880793597,9898169340,21/02/2026 17:23:00,621,099688143536822,404465669380118,5400-59784,IN
9882071518,9827484677,25/02/2026 10:23:00,369,177971775170166,404508637659916,8371-97343,OUT
9809743953,9898169340,01/03/2026 12:23:00,837,460223569725217,404997968845783,1835-83631,IN
9882071518,9807991183,11/02/2026 00:23:00,664,380571983863840,404728463920867,2735-77649,IN
9824745171,9836713695,17/02/2026 05:23:00,196,158144914766072,404997968845783,3953-95124,OUT
9837826398,9884251354,01/03/2026 18:23:00,223,087375300119721,404174564240082,2247-90004,OUT
9806594013,9843699577,16/02/2026 15:23:00,380,023303070534578,404465669380118,2105-78117,IN
9813518233,9879402654,27/02/2026 16:23:00,863,916375628900287,404465669380118,3268-26712,IN
9847679764,9834624751,14/02/2026 18:23:00,743,158144914766072,404547807740649,7986-78922,IN
9890229413,9883503056,06/02/2026 07:23:00,409,270808697829221,404465669380118,7785-41742,OUT
9873763116,9811100101,28/02/2026 02:23:00,766,158144914766072,404772369292984,9700-11874,IN
9816328708,9810310518,03/02/2026 12:23:00,674,088019948837550,404174564240082,1739-94215,IN
9874074821,9836690967,08/02/2026 17:23:00,25,163735160917798,404588043416518,5148-44927,OUT
9884251354,9889638346,04/02/2026 20:23:00,272,667665061809190,404489554393769,9087-98844,IN
9859514846,9891905865,15/02/2026 00:23:00,248,336452577754781,404503731453038,3199-34951,IN
9856670106,9889083863,28/02/2026 17:23:00,566,935387584282417,404164334722820,4493-14021,OUT
9881219136,9883242102,01/03/2026 23:23:00,335,811437447012045,404503731453038,3694-50969,IN
9806594013,9859407816,16/02/2026 08:23:00,310,909010016761847,404308536866326,7292-18340,IN
9867749649,9861201836,13/02/2026 02:23:00,69,471709991738168,404489554393769,2683-69209,IN
9833754330,9829042284,24/02/2026 20:23:00,563,944171545444328,404034717545588,8518-49985,OUT
9869222196,9878961183,11/02/2026 06:23:00,580,207501102481934,404790714163356,1939-88013,IN
9889638346,9819399091,12/02/2026 18:23:00,160,088019948837550,404728463920867,1997-96971,IN
9885149368,9861586578,02/03/2026 23:23:00,652,525007432927129,404270312073564,9820-99117,OUT
9851333872,9800471138,20/02/2026 21:23:00,708,561100225579415,404790714163356,6694-16622,IN
9841241182,9836713695,03/02/2026 18:23:00,442,488510272614933,404881172980686,3583-99975,OUT
9850752735,9818506716,23/02/2026 07:23:00,608,447898562575326,404034717545588,8246-10475,IN
9834624751,9857871331,12/02/2026 21:23:00,548,309652074466609,404428699041379,5568-77508,IN
9813518233,9805466889,21/02/2026 00:23:00,775,699586693465472,404034717545588,2362-30071,OUT
9863421607,9891905865,19/02/2026 23:23:00,334,842294057202590,404651777392603,7364-80128,IN
9848175496,9850752735,24/02/2026 23:23:00,523,033230982150648,404465669380118,4771-89387,OUT
9866319314,9843699577,03/03/2026 17:23:00,748,413975523149135,404042681818451,7272-51525,OUT
9869985435,9899049027,15/02/2026 04:23:00,395,087375300119721,404269448695946,1482-57662,OUT
9899049027,9894406409,01/03/2026 17:23:00,763,177971775170166,404757051204618,1038-59683,OUT
9805151864,9893174612,01/03/2026 12:23:00,209,780157399305616,404392827229927,4528-28303,IN
9854516808,9856482366,02/02/2026 16:23:00,315,230461849926189,404055778487282,1054-46380,OUT
9827484677,9850643171,04/02/2026 05:23:00,864,488510272614933,404772369292984,4815-21424,OUT
9877434873,9868164535,20/02/2026 07:23:00,6,375899757113055,404256996112535,8049-50455,IN
9883503056,9818506716,05/02/2026 16:23:00,707,375899757113055,404308536866326,8703-38670,OUT
9885574443,9873872148,03/03/2026 06:23:00,673,471709991738168,404881172980686,9795-39963,OUT
9840084271,9803413164,06/02/2026 09:23:00,769,935387584282417,404055778487282,6962-48156,IN
9891022901,9878403690,02/02/2026 13:23:00,403,336452577754781,404036915594284,5548-71568,IN
9896965328,9868164535,22/02/2026 02:23:00,460,112880133613861,404178006811492,4588-97754,OUT
9803413164,9869901627,03/02/2026 20:23:00,36,088019948837550,404034717545588,4902-79790,IN
9880531003,9863421607,20/02/2026 16:23:00,864,288515879968460,404029922809202,3266-41094,OUT
9851333872,9880793597,02/02/2026 10:23:00,124,909010016761847,404735020802144,9464-20765,OUT
9856272980,9893174612,08/02/2026 13:23:00,411,413975523149135,404347955276365,2931-27928,OUT
9826758692,9808613171,11/02/2026 03:23:00,442,471709991738168,404885744890612,9853-66608,IN
9810433218,9879402654,04/02/2026 09:23:00,842,916375628900287,404490277038430,4558-30222,OUT
9879955271,9887429671,04/03/2026 07:23:00,678,148564679970246,404318432225913,5656-44059,OUT
9878390847,9882620450,03/03/2026 01:23:00,413,007229034944665,404848947697357,5581-37113,OUT
9826217459,9848175496,10/02/2026 02:23:00,111,488510272614933,404588043416518,8934-88715,IN
9856482366,9811775891,02/02/2026 21:23:00,418,471709991738168,404790714163356,3935-86484,OUT
9874016400,9804556238,14/02/2026 14:23:00,109,207501102481934,404997968845783,5172-25778,OUT
9811724005,9837826398,18/02/2026 07:23:00,163,916375628900287,404634163894484,9911-74179,IN
9821465840,9867365766,28/02/2026 14:23:00,40,447898562575326,404866322702672,7756-38021,IN
9811998679,9856049451,13/02/2026 05:23:00,662,158144914766072,404865577908272,2907-81137,IN
9881219136,9838851606,24/02/2026 13:23:00,186,088019948837550,404881172980686,7631-11030,IN
9818506716,9833963605,14/02/2026 20:23:00,834,842294057202590,404790807595794,5168-20560,IN
9819600133,9877700002,10/02/2026 18:23:00,42,471709991738168,404275539423733,6637-69903,OUT
9850240268,9811116152,05/02/2026 23:23:00,182,413975523149135,404956213721386,1890-28970,IN
9898169340,9841395376,21/02/2026 00:23:00,746,832684245088210,404343333952111,1966-84354,IN
9893792374,9890913341,24/02/2026 07:23:00,411,169797296590277,404728463920867,9941-93298,IN
9829042284,9882620450,16/02/2026 02:23:00,73,666580043973598,404956213721386,1852-40960,IN
9874989413,9840084271,16/02/2026 05:23:00,377,561100225579415,404723460136730,5409-29295,IN
9821465840,9819399091,10/02/2026 22:23:00,780,780157399305616,404394278816580,5724-19417,OUT
9870348247,9877434873,09/02/2026 02:23:00,283,207501102481934,404256996112535,7782-24583,IN
9875161369,9892127799,20/02/2026 00:23:00,68,375899757113055,404988392053021,5882-24811,OUT
9823511615,9840084271,27/02/2026 18:23:00,519,367850821486289,404728463920867,4208-35521,IN
9849578856,9816697848,19/02/2026 08:23:00,483,699586693465472,404865577908272,2351-34081,OUT
9824745171,9874016400,07/02/2026 04:23:00,860,003354216894210,404455877169472,4523-63035,IN
9852427868,9804711671,07/02/2026 00:23:00,386,291428341108099,404808562718750,9308-46696,OUT
9827484677,9876038597,25/02/2026 06:23:00,765,447898562575326,404394278816580,6186-88421,OUT
9834624751,9844550229,02/03/2026 17:23:00,356,288515879968460,404790807595794,7010-24083,OUT
9884251354,9857871331,27/02/2026 14:23:00,301,158144914766072,404790807595794,3202-62922,OUT
9811724005,9878961183,22/02/2026 07:23:00,129,375899757113055,404848947697357,9309-62396,OUT
9864746872,9843524082,03/03/2026 07:23:00,82,460223569725217,404490277038430,9682-75507,OUT
9837735158,9887769453,25/02/2026 03:23:00,508,207501102481934,404881172980686,5461-73576,IN
9881223623,9880793597,06/02/2026 09:23:00,393,141173934835642,404735020802144,6914-50363,IN
9879955271,9803413164,04/02/2026 03:23:00,412,033230982150648,404589026012796,1936-44466,OUT
9811100201,9810433218,24/02/2026 01:23:00,726,239431290878141,404256996112535,5821-70086,OUT
9809521456,9811592124,11/02/2026 07:23:00,814,269848583339452,404567700518449,4049-65238,IN
9896965328,9833754330,09/02/2026 01:23:00,739,207501102481934,404455877169472,2566-42544,IN
